id,collision_id,vehicle_id
11081,4546951,9
11082,4546951,77
11083,4546958,81
11084,4546958,77
11085,4546965,81
11086,4546969,77
11087,4546969,81
11088,4546979,100
11089,4546979,77
11090,4546981,81
11091,4546982,77
11092,4546982,9
11093,4546983,77
11094,4546983,81
11095,4546983,77
11096,4546985,81
11097,4546985,81
11098,4546985,69
11099,4546985,81
11100,4546985,81
11101,4547001,69
11102,4547001,81
11103,4547001,81
11104,4547001,81
11105,4547001,77
11106,4547007,77
11107,4547007,81
11108,4547021,81
11109,4547021,81
11110,4547026,81
11111,4547052,81
11112,4547052,5
11113,4547056,77
11114,4547060,81
11115,4547067,57
11116,4547083,84
11117,4547083,81
11118,4547088,77
11119,4547088,77
11120,4547090,77
11121,4547115,81
11122,4547115,81
11123,4547116,81
11124,4547116,81
11125,4547130,81
11126,4547134,77
11127,4547134,9
11128,4547155,77
11129,4547155,77
11130,4547159,81
11131,4547159,77
11132,4547166,11
11133,4547166,77
11134,4547175,31
11135,4547175,11
11136,4547189,81
11137,4547189,77
11138,4547207,77
11139,4547207,77
11140,4547207,81
11141,4547207,81
11142,4547210,81
11143,4547210,81
11144,4547216,81
11145,4547216,81
11146,4547226,77
11147,4547226,81
11148,4547248,77
11149,4547251,81
11150,4547254,81
11151,4547254,77
11152,4547258,77
11153,4547258,81
11154,4547258,81
11155,4547281,81
11156,4547281,77
11157,4547293,77
11158,4547308,81
11159,4547322,77
11160,4547322,77
11161,4547351,77
11162,4547351,81
11163,4547352,81
11164,4547352,77
11165,4547356,81
11166,4547356,77
11167,4547370,14
11168,4547370,77
11169,4547374,81
11170,4547375,77
11171,4547377,9
11172,4547377,9
11173,4547398,77
11174,4547416,81
11175,4547422,77
11176,4547422,81
11177,4547423,77
11178,4547423,6
11179,4547429,81
11180,4547432,81
11181,4547460,77
11182,4547473,81
11183,4547473,81
11184,4547473,81
11185,4547481,77
11186,4547481,14
11187,4547489,81
11188,4547504,81
11189,4547504,81
11190,4547538,77
11191,4547540,69
11192,4547540,9
11193,4547544,9
11194,4547546,77
11195,4547546,77
11196,4547566,81
11197,4547566,81
11198,4547573,81
11199,4547573,81
11200,4547575,81
11201,4547575,81
11202,4547575,77
11203,4547575,77
11204,4547590,81
11205,4547590,52
11206,4547605,14
11207,4547605,81
11208,4547611,77
11209,4547640,81
11210,4547640,81
11211,4547643,81
11212,4547643,81
11213,4547646,77
11214,4547646,57
11215,4547657,81
11216,4547657,81
11217,4547665,81
11218,4547669,77
11219,4547669,77
11220,4547674,77
11221,4547674,77
11222,4547693,77
11223,4547694,77
11224,4547694,77
11225,4547699,77
11226,4547699,77
11227,4547714,77
11228,4547714,9
11229,4547727,77
11230,4547727,77
11231,4547753,77
11232,4547753,81
11233,4547774,77
11234,4547774,77
11235,4547806,81
11236,4547806,77
11237,4547861,77
11238,4547885,77
11239,4547885,77
11240,4547890,100
11241,4547892,77
11242,4547892,77
11243,4547952,77
11244,4547952,81
11245,4547960,77
11246,4547960,81
11247,4547972,77
11248,4547972,77
11249,4547972,77
11250,4547974,39
11251,4547974,77
11252,4547976,77
11253,4547976,81
11254,4547989,77
11255,4547989,81
11256,4548005,77
11257,4548011,81
11258,4548025,81
11259,4548025,77
11260,4548034,81
11261,4548034,14
11262,4548039,77
11263,4548048,81
11264,4548048,77
11265,4548065,77
11266,4548074,81
11267,4548078,81
11268,4548098,81
11269,4548098,81
11270,4548103,77
11271,4548109,77
11272,4548109,77
11273,4548112,77
11274,4548112,11
11275,4548126,84
11276,4548126,77
11277,4548145,14
11278,4548145,81
11279,4548153,5
11280,4548153,14
11281,4548165,81
11282,4548165,81
11283,4548172,81
11284,4548172,27
11285,4548232,81
11286,4548239,14
11287,4548239,77
11288,4548240,83
11289,4548240,81
11290,4548247,81
11291,4548247,77
11292,4548252,77
11293,4548252,81
11294,4548255,81
11295,4548264,81
11296,4548265,77
11297,4548265,31
11298,4548286,81
11299,4548288,81
11300,4548288,77
11301,4548288,85
11302,4548295,77
11303,4548295,77
11304,4548307,81
11305,4548318,30
11306,4548318,69
11307,4548318,14
11308,4548319,77
11309,4548319,77
11310,4548328,77
11311,4548328,77
11312,4548336,77
11313,4548336,81
11314,4548336,77
11315,4548336,77
11316,4548336,77
11317,4548349,81
11318,4548349,81
11319,4548350,81
11320,4548350,77
11321,4548375,81
11322,4548375,81
11323,4548379,40
11324,4548379,77
11325,4548392,81
11326,4548392,77
11327,4548409,81
11328,4548409,81
11329,4548449,77
11330,4548449,77
11331,4548452,77
11332,4548452,77
11333,4548458,77
11334,4548458,81
11335,4548463,81
11336,4548463,77
11337,4548469,77
11338,4548469,84
11339,4548469,77
11340,4548475,81
11341,4548475,81
11342,4548476,81
11343,4548480,77
11344,4548493,81
11345,4548508,81
11346,4548510,81
11347,4548510,9
11348,4548511,14
11349,4548511,81
11350,4548527,81
11351,4548544,77
11352,4548544,81
11353,4548558,11
11354,4548558,14
11355,4548563,77
11356,4548567,77
11357,4548577,86
11358,4548577,81
11359,4548588,77
11360,4548588,81
11361,4548604,81
11362,4548604,81
11363,4548605,14
11364,4548605,77
11365,4548637,77
11366,4548637,81
11367,4548645,81
11368,4548645,81
11369,4548688,69
11370,4548688,81
11371,4548694,81
11372,4548713,81
11373,4548713,81
11374,4548716,77
11375,4548726,81
11376,4548745,81
11377,4548745,81
11378,4548758,81
11379,4548759,77
11380,4548759,77
11381,4548759,77
11382,4548794,77
11383,4548794,77
11384,4548801,84
11385,4548807,77
11386,4548807,77
11387,4548809,77
11388,4548809,81
11389,4548814,81
11390,4548814,27
11391,4548836,81
11392,4548854,57
11393,4548867,81
11394,4548870,81
11395,4548870,77
11396,4548904,77
11397,4548904,81
11398,4548906,77
11399,4548906,81
11400,4548906,77
11401,4548932,81
11402,4548932,77
11403,4548945,77
11404,4548945,77
11405,4548945,77
11406,4548945,77
11407,4548967,81
11408,4548972,14
11409,4548972,81
11410,4548993,77
11411,4548993,89
11412,4548998,77
11413,4549018,77
11414,4549018,11
11415,4549030,77
11416,4549062,81
11417,4549062,9
11418,4549075,77
11419,4549075,77
11420,4549077,81
11421,4549078,77
11422,4549109,81
11423,4549109,81
11424,4549137,77
11425,4549141,84
11426,4549147,77
11427,4549147,77
11428,4549164,84
11429,4549170,77
11430,4549196,77
11431,4549196,81
11432,4549196,77
11433,4549197,77
11434,4549197,3
11435,4549230,81
11436,4549230,81
11437,4549243,31
11438,4549243,77
11439,4549254,77
11440,4549254,81
11441,4549254,81
11442,4549256,77
11443,4549256,57
11444,4549262,81
11445,4549262,77
11446,4549333,14
11447,4549333,77
11448,4549339,81
11449,4549339,81
11450,4549347,77
11451,4549360,77
11452,4549375,81
11453,4549385,81
11454,4549385,30
11455,4549429,81
11456,4549429,89
11457,4549454,81
11458,4549462,81
11459,4549481,77
11460,4549487,77
11461,4549487,100
11462,4549487,77
11463,4549498,81
11464,4549502,81
11465,4549502,77
11466,4549507,77
11467,4549507,81
11468,4549517,84
11469,4549517,81
11470,4549526,77
11471,4549526,30
11472,4549538,81
11473,4549548,77
11474,4549548,77
11475,4549579,81
11476,4549579,9
11477,4549579,81
11478,4549593,77
11479,4549597,77
11480,4549610,77
11481,4549614,77
11482,4549614,77
11483,4549631,81
11484,4549631,81
11485,4549633,81
11486,4549633,9
11487,4549636,77
11488,4549636,77
11489,4549640,77
11490,4549649,9
11491,4549649,81
11492,4549657,77
11493,4549657,77
11494,4549675,77
11495,4549675,77
11496,4549680,77
11497,4549680,77
11498,4549704,77
11499,4549706,77
11500,4549731,77
11501,4549731,81
11502,4549731,81
11503,4549731,81
11504,4549745,77
11505,4549745,77
11506,4549752,11
11507,4549762,81
11508,4549763,81
11509,4549763,77
11510,4549765,77
11511,4549796,81
11512,4549796,14
11513,4549799,77
11514,4549799,81
11515,4549822,81
11516,4549831,77
11517,4549831,81
11518,4549831,77
11519,4549831,81
11520,4549831,77
11521,4549847,81
11522,4549847,77
11523,4549854,77
11524,4549859,81
11525,4549863,77
11526,4549875,77
11527,4549902,81
11528,4549917,81
11529,4549917,77
11530,4549920,81
11531,4549920,77
11532,4549925,81
11533,4549925,81
11534,4549927,77
11535,4549943,77
11536,4549943,77
11537,4549951,81
11538,4549959,77
11539,4549959,81
11540,4549964,81
11541,4549966,30
11542,4549966,84
11543,4549972,77
11544,4549972,77
11545,4549988,81
11546,4549988,11
11547,4550001,77
11548,4550001,89
11549,4550007,81
11550,4550007,77
11551,4550007,77
11552,4550014,81
11553,4550014,77
11554,4550042,14
11555,4550042,81
11556,4550051,77
11557,4550055,81
11558,4550055,77
11559,4550055,81
11560,4550066,81
11561,4550070,77
11562,4550079,81
11563,4550090,81
11564,4550090,57
11565,4550092,77
11566,4550097,14
11567,4550097,77
11568,4550115,77
11569,4550115,81
11570,4550122,77
11571,4550122,77
11572,4550125,77
11573,4550125,77
11574,4550131,77
11575,4550144,77
11576,4550145,81
11577,4550160,77
11578,4550171,14
11579,4550171,14
11580,4550201,77
11581,4550201,81
11582,4550213,77
11583,4550213,81
11584,4550216,77
11585,4550216,81
11586,4550234,77
11587,4550234,77
11588,4550241,77
11589,4550251,77
11590,4550251,77
11591,4550254,81
11592,4550261,81
11593,4550261,81
11594,4550280,81
11595,4550280,77
11596,4550280,77
11597,4550280,81
11598,4550285,77
11599,4550285,77
11600,4550292,81
11601,4550298,81
11602,4550304,81
11603,4550304,77
11604,4550318,77
11605,4550334,9
11606,4550337,77
11607,4550337,77
11608,4550367,81
11609,4550367,81
11610,4550370,77
11611,4550370,11
11612,4550378,81
11613,4550378,81
11614,4550391,90
11615,4550391,77
11616,4550394,81
11617,4550394,77
11618,4550420,81
11619,4550420,77
11620,4550421,81
11621,4550427,81
11622,4550427,81
11623,4550445,77
11624,4550448,14
11625,4550448,81
11626,4550453,81
11627,4550453,81
11628,4550459,77
11629,4550464,77
11630,4550466,77
11631,4550470,31
11632,4550491,77
11633,4550496,77
11634,4550497,81
11635,4550512,14
11636,4550512,77
11637,4550520,77
11638,4550520,69
11639,4550522,77
11640,4550530,81
11641,4550544,81
11642,4550544,81
11643,4550545,77
11644,4550545,14
11645,4550550,81
11646,4550553,77
11647,4550562,81
11648,4550562,77
11649,4550581,77
11650,4550581,77
11651,4550582,77
11652,4550587,77
11653,4550587,81
11654,4550587,81
11655,4550587,77
11656,4550592,81
11657,4550592,77
11658,4550596,100
11659,4550596,11
11660,4550608,81
11661,4550608,77
11662,4550608,81
11663,4550608,77
11664,4550608,77
11665,4550610,9
11666,4550610,77
11667,4550620,77
11668,4550626,77
11669,4550632,14
11670,4550632,77
11671,4550640,81
11672,4550640,81
11673,4550646,81
11674,4550655,81
11675,4550655,81
11676,4550655,77
11677,4550656,81
11678,4550669,77
11679,4550669,77
11680,4550670,14
11681,4550670,77
11682,4550677,77
11683,4550690,77
11684,4550695,77
11685,4550695,77
11686,4550735,81
11687,4550743,77
11688,4550743,30
11689,4550749,14
11690,4550749,81
11691,4550774,81
11692,4550774,77
11693,4550794,81
11694,4550794,77
11695,4550808,81
11696,4550808,81
11697,4550808,77
11698,4550809,77
11699,4550809,81
11700,4550810,81
11701,4550819,77
11702,4550819,14
11703,4550821,9
11704,4550821,9
11705,4550823,81
11706,4550823,81
11707,4550826,77
11708,4550832,81
11709,4550847,81
11710,4550851,81
11711,4550851,77
11712,4550856,77
11713,4550860,5
11714,4550860,5
11715,4550879,9
11716,4550889,77
11717,4550889,77
11718,4550891,81
11719,4550891,77
11720,4550900,99
11721,4550900,81
11722,4550916,81
11723,4550916,81
11724,4550916,77
11725,4550926,14
11726,4550926,69
11727,4550944,77
11728,4550962,81
11729,4550963,77
11730,4550976,81
11731,4550976,81
11732,4550981,81
11733,4550981,14
11734,4551000,77
11735,4551010,77
11736,4551013,84
11737,4551013,30
11738,4551019,81
11739,4551019,81
11740,4551019,81
11741,4551019,81
11742,4551034,77
11743,4551037,14
11744,4551037,81
11745,4551043,84
11746,4551050,50
11747,4551062,77
11748,4551063,81
11749,4551063,77
11750,4551075,77
11751,4551077,81
11752,4551093,81
11753,4551099,77
11754,4551099,30
11755,4551131,77
11756,4551131,81
11757,4551140,70
11758,4551140,70
11759,4551147,77
11760,4551147,81
11761,4551166,77
11762,4551166,14
11763,4551167,84
11764,4551167,77
11765,4551172,77
11766,4551172,77
11767,4551185,77
11768,4551209,77
11769,4551209,81
11770,4551209,81
11771,4551229,81
11772,4551243,81
11773,4551246,81
11774,4551254,77
11775,4551277,81
11776,4551284,81
11777,4551284,77
11778,4551285,81
11779,4551293,77
11780,4551293,77
11781,4551363,77
11782,4551363,81
11783,4551401,9
11784,4551403,81
11785,4551406,81
11786,4551411,81
11787,4551411,14
11788,4551414,77
11789,4551414,77
11790,4551425,81
11791,4551426,77
11792,4551451,81
11793,4551451,77
11794,4551454,77
11795,4551454,81
11796,4551487,77
11797,4551507,77
11798,4551507,77
11799,4551523,77
11800,4551523,81
11801,4551541,81
11802,4551541,81
11803,4551571,77
11804,4551571,77
11805,4551579,77
11806,4551581,14
11807,4551581,81
11808,4551590,81
11809,4551590,89
11810,4551594,77
11811,4551594,77
11812,4551594,81
11813,4551599,77
11814,4551602,81
11815,4551602,77
11816,4551615,81
11817,4551615,60
11818,4551631,77
11819,4551646,81
11820,4551646,81
11821,4551648,81
11822,4551651,77
11823,4551651,30
11824,4551681,77
11825,4551681,77
11826,4551683,69
11827,4551683,81
11828,4551688,81
11829,4551688,81
11830,4551700,77
11831,4551700,77
11832,4551701,77
11833,4551735,77
11834,4551735,77
11835,4551750,77
11836,4551750,77
11837,4551752,9
11838,4551753,77
11839,4551753,74
11840,4551764,77
11841,4551769,84
11842,4551781,81
11843,4551781,77
11844,4551791,77
11845,4551801,77
11846,4551816,77
11847,4551830,77
11848,4551838,77
11849,4551838,81
11850,4551838,81
11851,4551868,81
11852,4551881,81
11853,4551885,77
11854,4551885,81
11855,4551891,81
11856,4551891,81
11857,4551901,81
11858,4551901,9
11859,4551903,77
11860,4551922,81
11861,4551922,11
11862,4551931,77
11863,4551931,69
11864,4551931,81
11865,4551968,77
11866,4551968,77
11867,4551969,77
11868,4551970,77
11869,4551970,77
11870,4551979,77
11871,4551979,69
11872,4551987,77
11873,4551999,77
11874,4551999,77
11875,4552006,77
11876,4552006,77
11877,4552007,77
11878,4552007,77
11879,4552012,77
11880,4552012,81
11881,4552013,77
11882,4552013,77
11883,4552022,81
11884,4552022,30
11885,4552025,77
11886,4552025,81
11887,4552041,77
11888,4552045,81
11889,4552047,77
11890,4552081,77
11891,4552081,77
11892,4552082,77
11893,4552087,81
11894,4552087,9
11895,4552093,81
11896,4552093,84
11897,4552112,77
11898,4552118,77
11899,4552124,77
11900,4552124,81
11901,4552139,81
11902,4552150,77
11903,4552150,77
11904,4552161,81
11905,4552161,77
11906,4552170,77
11907,4552170,77
11908,4552170,77
11909,4552194,77
11910,4552194,81
11911,4552195,77
11912,4552211,14
11913,4552211,81
11914,4552214,77
11915,4552241,77
11916,4552241,77
11917,4552261,81
11918,4552262,77
11919,4552263,77
11920,4552267,81
11921,4552267,77
11922,4552281,77
11923,4552281,77
11924,4552281,77
11925,4552282,77
11926,4552294,77
11927,4552294,81
11928,4552294,81
11929,4552301,77
11930,4552312,57
11931,4552312,77
11932,4552328,77
11933,4552333,77
11934,4552333,77
11935,4552333,100
11936,4552337,77
11937,4552344,77
11938,4552344,77
11939,4552354,77
11940,4552361,77
11941,4552373,77
11942,4552373,77
11943,4552376,77
11944,4552384,81
11945,4552384,9
11946,4552391,81
11947,4552392,81
11948,4552392,14
11949,4552400,77
11950,4552403,77
11951,4552403,77
11952,4552416,81
11953,4552416,77
11954,4552422,84
11955,4552422,77
11956,4552447,81
11957,4552447,77
11958,4552475,77
11959,4552480,81
11960,4552480,81
11961,4552486,9
11962,4552486,77
11963,4552490,81
11964,4552490,86
11965,4552503,81
11966,4552523,77
11967,4552523,73
11968,4552524,57
11969,4552538,81
11970,4552538,81
11971,4552544,5
11972,4552544,77
11973,4552570,77
11974,4552570,81
11975,4552577,77
11976,4552580,77
11977,4552580,81
11978,4552580,81
11979,4552587,31
11980,4552587,81
11981,4552602,89
11982,4552602,77
11983,4552610,77
11984,4552610,77
11985,4552623,45
11986,4552623,77
11987,4552630,77
11988,4552630,77
11989,4552630,77
11990,4552630,77
11991,4552630,77
11992,4552639,81
11993,4552639,81
11994,4552647,59
11995,4552650,81
11996,4552685,81
11997,4552711,89
11998,4552711,77
11999,4552736,81
12000,4552755,81
12001,4552755,77
12002,4552763,81
12003,4552767,81
12004,4552781,77
12005,4552781,11
12006,4552798,81
12007,4552809,84
12008,4552809,77
12009,4552814,81
12010,4552828,77
12011,4552844,57
12012,4552847,77
12013,4552847,81
12014,4552862,81
12015,4552862,31
12016,4552867,77
12017,4552867,69
12018,4552896,81
12019,4552896,9
12020,4552911,77
12021,4552911,77
12022,4552914,77
12023,4552914,77
12024,4552914,9
12025,4552920,84
12026,4552920,77
12027,4552937,81
12028,4552937,81
12029,4552947,81
12030,4552978,81
12031,4552988,81
12032,4552988,14
12033,4552995,81
12034,4552995,81
12035,4553000,81
12036,4553000,81
12037,4553010,81
12038,4553010,84
12039,4553023,81
12040,4553029,81
12041,4553042,77
12042,4553042,81
12043,4553051,81
12044,4553051,81
12045,4553056,77
12046,4553056,77
12047,4553056,81
12048,4553063,77
12049,4553063,81
12050,4553069,77
12051,4553069,57
12052,4553076,81
12053,4553076,77
12054,4553080,81
12055,4553080,81
12056,4553086,77
12057,4553086,89
12058,4553102,77
12059,4553102,30
12060,4553131,77
12061,4553131,77
12062,4553139,45
12063,4553141,84
12064,4553163,77
12065,4553163,77
12066,4553193,81
12067,4553193,77
12068,4553199,81
12069,4553199,81
12070,4553206,81
12071,4553206,77
12072,4553206,81
12073,4553220,81
12074,4553220,77
12075,4553226,77
12076,4553226,81
12077,4553226,77
12078,4553253,81
12079,4553253,30
12080,4553266,77
12081,4553266,81
12082,4553270,81
12083,4553302,77
12084,4553302,5
12085,4553306,77
12086,4553306,39
12087,4553320,77
12088,4553325,81
12089,4553348,81
12090,4553348,14
12091,4553360,5
12092,4553382,77
12093,4553382,5
12094,4553384,81
12095,4553384,81
12096,4553384,77
12097,4553403,84
12098,4553403,9
12099,4553409,77
12100,4553409,81
12101,4553420,77
12102,4553447,81
12103,4553469,79
12104,4553495,77
12105,4553495,81
12106,4553514,81
12107,4553520,77
12108,4553533,77
12109,4553545,77
12110,4553545,77
12111,4553545,77
12112,4553573,81
12113,4553573,81
12114,4553576,77
12115,4553598,81
12116,4553611,81
12117,4553611,77
12118,4553611,77
12119,4553622,77
12120,4553622,77
12121,4553637,77
12122,4553642,81
12123,4553642,77
12124,4553655,77
12125,4553661,77
12126,4553661,22
12127,4553665,77
12128,4553678,11
12129,4553678,81
12130,4553687,81
12131,4553688,77
12132,4553688,77
12133,4553692,77
12134,4553703,77
12135,4553703,77
12136,4553707,77
12137,4553714,81
12138,4553731,77
12139,4553731,77
12140,4553735,81
12141,4553735,77
12142,4553747,81
12143,4553747,81
12144,4553747,81
12145,4553771,81
12146,4553771,77
12147,4553789,77
12148,4553789,77
12149,4553789,77
12150,4553792,77
12151,4553792,77
12152,4553797,81
12153,4553797,81
12154,4553797,77
12155,4553803,81
12156,4553809,81
12157,4553809,81
12158,4553813,81
12159,4553819,77
12160,4553819,77
12161,4553826,14
12162,4553826,81
12163,4553836,81
12164,4553836,77
12165,4553836,81
12166,4553839,81
12167,4553839,81
12168,4553843,81
12169,4553851,77
12170,4553851,30
12171,4553852,77
12172,4553854,81
12173,4553874,77
12174,4553892,77
12175,4553892,81
12176,4553896,81
12177,4553902,77
12178,4553902,81
12179,4553903,81
12180,4553917,81
12181,4553927,77
12182,4553927,77
12183,4553929,14
12184,4553934,77
12185,4553934,81
12186,4553944,69
12187,4553950,77
12188,4553954,69
12189,4553964,81
12190,4553975,77
12191,4553984,81
12192,4553984,45
12193,4553993,77
12194,4553993,77
12195,4554001,77
12196,4554001,81
12197,4554003,81
12198,4554003,77
12199,4554004,77
12200,4554004,84
12201,4554028,77
12202,4554028,81
12203,4554028,81
12204,4554040,84
12205,4554040,81
12206,4554046,77
12207,4554047,77
12208,4554047,77
12209,4554048,81
12210,4554048,77
12211,4554059,81
12212,4554070,77
12213,4554070,81
12214,4554070,81
12215,4554074,81
12216,4554074,77
12217,4554077,81
12218,4554077,81
12219,4554080,6
12220,4554080,84
12221,4554084,77
12222,4554084,77
12223,4554085,81
12224,4554102,77
12225,4554104,77
12226,4554104,77
12227,4554107,81
12228,4554107,5
12229,4554110,81
12230,4554110,81
12231,4554110,77
12232,4554111,81
12233,4554111,77
12234,4554111,77
12235,4554116,81
12236,4554116,81
12237,4554116,77
12238,4554116,81
12239,4554116,77
12240,4554117,69
12241,4554118,81
12242,4554138,77
12243,4554139,77
12244,4554152,77
12245,4554152,69
12246,4554160,77
12247,4554161,81
12248,4554161,81
12249,4554171,77
12250,4554179,81
12251,4554180,81
12252,4554180,81
12253,4554191,77
12254,4554191,77
12255,4554193,81
12256,4554195,77
12257,4554201,81
12258,4554201,77
12259,4554201,77
12260,4554203,81
12261,4554205,81
12262,4554205,81
12263,4554210,77
12264,4554210,77
12265,4554211,77
12266,4554211,81
12267,4554220,9
12268,4554227,77
12269,4554227,77
12270,4554236,81
12271,4554246,77
12272,4554246,9
12273,4554248,81
12274,4554248,77
12275,4554256,77
12276,4554260,77
12277,4554266,81
12278,4554276,81
12279,4554280,77
12280,4554280,69
12281,4554281,77
12282,4554281,89
12283,4554282,77
12284,4554282,69
12285,4554283,77
12286,4554283,77
12287,4554294,81
12288,4554303,22
12289,4554311,11
12290,4554312,77
12291,4554316,77
12292,4554316,81
12293,4554319,81
12294,4554321,81
12295,4554321,81
12296,4554321,77
12297,4554322,69
12298,4554324,81
12299,4554324,81
12300,4554333,81
12301,4554333,30
12302,4554334,81
12303,4554334,9
12304,4554342,77
12305,4554345,77
12306,4554345,77
12307,4554349,77
12308,4554356,81
12309,4554358,9
12310,4554370,77
12311,4554370,77
12312,4554375,81
12313,4554375,14
12314,4554378,77
12315,4554381,77
12316,4554381,9
12317,4554384,77
12318,4554384,77
12319,4554391,77
12320,4554405,81
12321,4554405,77
12322,4554408,77
12323,4554408,81
12324,4554411,77
12325,4554411,77
12326,4554411,81
12327,4554419,77
12328,4554419,77
12329,4554425,81
12330,4554436,77
12331,4554443,77
12332,4554443,77
12333,4554448,81
12334,4554450,31
12335,4554457,77
12336,4554457,77
12337,4554461,22
12338,4554473,77
12339,4554479,77
12340,4554479,77
12341,4554481,77
12342,4554481,54
12343,4554482,77
12344,4554483,77
12345,4554488,81
12346,4554488,81
12347,4554497,81
12348,4554497,81
12349,4554497,77
12350,4554502,77
12351,4554502,81
12352,4554505,14
12353,4554505,77
12354,4554508,77
12355,4554508,77
12356,4554513,77
12357,4554513,77
12358,4554520,84
12359,4554527,89
12360,4554527,77
12361,4554532,77
12362,4554533,84
12363,4554533,77
12364,4554534,77
12365,4554540,77
12366,4554540,81
12367,4554545,81
12368,4554547,77
12369,4554547,45
12370,4554552,84
12371,4554555,77
12372,4554566,77
12373,4554570,77
12374,4554581,69
12375,4554581,81
12376,4554587,81
12377,4554587,81
12378,4554587,77
12379,4554593,81
12380,4554593,57
12381,4554603,77
12382,4554613,81
12383,4554613,81
12384,4554620,77
12385,4554629,77
12386,4554636,77
12387,4554645,77
12388,4554650,77
12389,4554668,81
12390,4554671,77
12391,4554671,77
12392,4554678,81
12393,4554678,81
12394,4554679,69
12395,4554679,81
12396,4554687,77
12397,4554687,77
12398,4554692,77
12399,4554693,69
12400,4554704,77
12401,4554704,81
12402,4554704,77
12403,4554715,81
12404,4554715,77
12405,4554718,77
12406,4554718,81
12407,4554718,81
12408,4554724,77
12409,4554724,81
12410,4554737,81
12411,4554737,81
12412,4554755,77
12413,4554756,81
12414,4554756,81
12415,4554758,9
12416,4554758,77
12417,4554765,81
12418,4554765,77
12419,4554771,81
12420,4554771,81
12421,4554785,77
12422,4554785,77
12423,4554795,77
12424,4554796,77
12425,4554796,77
12426,4554816,77
12427,4554816,77
12428,4554820,77
12429,4554820,81
12430,4554826,77
12431,4554830,77
12432,4554839,77
12433,4554849,81
12434,4554849,54
12435,4554855,81
12436,4554898,81
12437,4554902,9
12438,4554902,9
12439,4554917,81
12440,4554917,77
12441,4554932,77
12442,4554936,77
12443,4554956,81
12444,4554956,53
12445,4554962,77
12446,4554962,81
12447,4554969,81
12448,4554988,38
12449,4554988,77
12450,4554993,81
12451,4554993,77
12452,4555000,81
12453,4555000,77
12454,4555008,81
12455,4555008,81
12456,4555020,57
12457,4555020,77
12458,4555039,81
12459,4555078,77
12460,4555078,69
12461,4555084,77
12462,4555084,77
12463,4555086,81
12464,4555086,81
12465,4555088,77
12466,4555088,77
12467,4555105,77
12468,4555105,54
12469,4555106,81
12470,4555111,81
12471,4555116,77
12472,4555116,77
12473,4555126,31
12474,4555129,77
12475,4555129,30
12476,4555138,77
12477,4555138,77
12478,4555138,77
12479,4555172,31
12480,4555196,81
12481,4555196,77
12482,4555202,81
12483,4555202,77
12484,4555202,81
12485,4555202,77
12486,4555203,84
12487,4555208,69
12488,4555208,81
12489,4555233,77
12490,4555233,69
12491,4555236,77
12492,4555237,77
12493,4555259,81
12494,4555259,77
12495,4555267,77
12496,4555267,81
12497,4555267,77
12498,4555279,77
12499,4555279,81
12500,4555279,81
12501,4555286,77
12502,4555286,81
12503,4555294,77
12504,4555294,77
12505,4555297,77
12506,4555300,77
12507,4555300,77
12508,4555300,77
12509,4555300,77
12510,4555300,77
12511,4555301,77
12512,4555302,77
12513,4555302,81
12514,4555302,77
12515,4555319,84
12516,4555319,100
12517,4555319,84
12518,4555325,81
12519,4555325,90
12520,4555330,81
12521,4555330,77
12522,4555343,77
12523,4555348,81
12524,4555348,81
12525,4555352,77
12526,4555357,77
12527,4555357,77
12528,4555358,77
12529,4555358,77
12530,4555358,77
12531,4555361,77
12532,4555361,69
12533,4555366,84
12534,4555366,11
12535,4555379,77
12536,4555379,30
12537,4555389,77
12538,4555417,81
12539,4555417,81
12540,4555420,77
12541,4555420,81
12542,4555437,77
12543,4555437,77
12544,4555440,77
12545,4555440,81
12546,4555446,27
12547,4555446,77
12548,4555452,77
12549,4555452,27
12550,4555460,77
12551,4555460,81
12552,4555495,69
12553,4555495,77
12554,4555502,77
12555,4555502,77
12556,4555521,81
12557,4555521,30
12558,4555533,77
12559,4555533,9
12560,4555545,81
12561,4555545,81
12562,4555545,81
12563,4555550,77
12564,4555550,77
12565,4555550,77
12566,4555551,81
12567,4555551,81
12568,4555551,70
12569,4555553,81
12570,4555553,81
12571,4555553,77
12572,4555568,77
12573,4555568,54
12574,4555616,69
12575,4555616,14
12576,4555628,81
12577,4555628,77
12578,4555634,81
12579,4555634,81
12580,4555635,77
12581,4555635,30
12582,4555665,81
12583,4555673,77
12584,4555673,77
12585,4555684,77
12586,4555684,77
12587,4555694,14
12588,4555694,77
12589,4555696,77
12590,4555696,81
12591,4555696,69
12592,4555696,77
12593,4555699,77
12594,4555699,84
12595,4555713,69
12596,4555713,38
12597,4555724,79
12598,4555724,77
12599,4555725,77
12600,4555725,9
12601,4555748,81
12602,4555748,81
12603,4555750,77
12604,4555759,81
12605,4555759,77
12606,4555763,77
12607,4555764,77
12608,4555795,81
12609,4555795,77
12610,4555796,77
12611,4555807,77
12612,4555807,77
12613,4555811,77
12614,4555811,77
12615,4555811,81
12616,4555820,77
12617,4555834,81
12618,4555834,81
12619,4555835,81
12620,4555835,77
12621,4555836,77
12622,4555836,77
12623,4555836,77
12624,4555851,77
12625,4555852,77
12626,4555852,77
12627,4555858,77
12628,4555858,77
12629,4555859,77
12630,4555877,81
12631,4555882,81
12632,4555882,77
12633,4555883,84
12634,4555883,77
